Teaching Score,Overall Count,Filtered Count,Journal,Identifier,Date,Author,Overall Rank,ID,Type,Title
    0.01019108280254777,8,1.0,null,005926914-6,1996,Archer Clive,98780,800487,text,The European Union : Structure & Process    
    0.1070063694267516,84,1.0,null,005938382-8,1910-1912,Bibliographical Society of America,5618,810195,text,Papers    
    0.0025477707006369425,2,1.0,null,005938938-9,C1969,Mandel Eli 1922,336380,810575,text,Irving Layton    
    0.034394904458598725,27,1.0,null,000290028-9,1983,Asher Herbert B.,24956,1037360,text,Causal Modeling    
    0.20764331210191084,163,1.0,null,000294021-3,C1985,Auster Paul 1947,2157,1040313,text,City of Glass    
    0.007643312101910828,6,1.0,null,000297982-9,1984,Marin Louis 1931,132092,1043374,text,Utopics : Spatial Play    
    0.7859872611464969,756,1.0,null,000298141-6,C1982,Boccaccio Giovanni 1313-1375,184,1043494,text,The Decameron    
    0.003821656050955414,3,1.0,null,000303575-1,C1984,Gwyn Sandra,247471,1047422,text,The Private Capital : Ambition and Love in the Age of Macdonald and Laurier    
    0.11847133757961784,93,1.0,null,000513597-4,C1986,Darnell James E.,4894,1197169,text,Molecular Cell Biology    
    0.014012738853503185,11,1.0,null,000514797-2,1986,Burney Fanny 1752-1840,70700,1197967,text,Cecilia Or Memoirs of an Heiress    
    0.23821656050955414,187,1.0,null,000526999-7,P1986,Copland Aaron 1900-1990,1783,1206016,text,Appalachian Spring    
    0.033121019108280254,26,1.0,null,000533735-6,C1982,Chaucer Geoffrey -1400,26155,1210808,text,The Minor Poems    
    0.8815286624203822,1021,1.0,null,000559491-X,1986 C1970,Freire Paulo 1921-1997,99,1229450,text,Pedagogy of the Oppressed    
    0.007643312101910828,6,1.0,null,000564992-7,1986,Hendrickx Herman,132092,1233259,text,The Parables of Jesus    
    0.2356687898089172,185,1.0,null,000566883-2,1977 C1965,Carlyle Thomas 1795-1881,1820,1234269,text,Past and Present    
    0.6343949044585987,535,1.0,null,000444462-0,1986,Beethoven Ludwig Van 1770-1827,345,1149406,text,Symphony No. 2    
    0.044585987261146494,35,1.0,null,000444510-4,1986,Palestrina Giovanni Pierluigi Da 1525?-1594,18125,1149444,text,Missa Papae Marcelli    
    0.17579617834394903,138,1.0,null,000445844-3,1978,Derrida Jacques,2747,1150345,text,Writing and Difference    
    0.02038216560509554,16,1.0,null,000448399-5,C1986,Lewis H. Gregg,46478,1152113,text,Union Relative Wage Effects : A Survey    
    0.6445859872611465,544,1.0,null,000450432-1,C1986,Turner Frederick Jackson 1861-1932,334,1153490,text,The Frontier in American History    
    0.22929936305732485,180,1.0,null,000457582-2,C1978,Julian of Norwich 1343,1886,1158387,text,Showings    
    0.5044585987261146,401,1.0,null,000467264-X,C1986,Morgan Gareth 1943,544,1165091,text,Images of Organization    
    0.014012738853503185,11,1.0,null,000468313-7,1986,Wood Ellen Meiksins,70700,1165801,text,The Retreat From Class : A New \True\ Socialism    
    0.289171974522293,227,1.0,null,000588711-9,C1982,Berman Marshall 1940,1375,1249179,text,All That Is Solid Melts Into Air : The Experience of Modernity    
    0.007643312101910828,6,1.0,null,000597151-9,1987,Racine Jean 1639-1699,132092,1255258,text,Britannicus ; Phaedra ; Athaliah    
    0.489171974522293,388,1.0,null,000597827-0,1982],Horkheimer Max 1895-1973,575,1255753,text,Dialectic of Enlightenment    
    0.03949044585987261,31,1.0,null,000598060-7,C1982,Young-Bruehl Elisabeth,21091,1255929,text,Hannah Arendt for Love of the World    
    0.0751592356687898,59,1.0,null,000625432-2,1963,Hart H. L. A. (Herbert Lionel Adolphus) 1907,9131,1274392,text,Law Liberty and Morality    
    0.19490445859872613,153,1.0,null,000670118-3,1971],Descartes Ren\u00e9 1596-1650,2382,1307105,text,Philosophical Writings    
    0.006369426751592357,5,1.0,null,000672394-2,1969],Diehl Charles 1859-1944,157398,1309207,text,History of the Byzantine Empire    
    0.5859872611464968,477,1.0,null,000674776-0,1963],Turner Frederick Jackson 1861-1932,410,1311409,text,The Significance of the Frontier in American History    
    0.005095541401273885,4,1.0,null,000729354-2,1976,Bankowski Zenon,193232,1358444,text,Images of Law    
    0.050955414012738856,40,1.0,null,000383002-0,C1981-1985,Giddens Anthony,15301,1107769,text,A Contemporary Critique of Historical Materialism    
    0.10955414012738854,86,1.0,null,000383362-3,C1984,Tilly Charles,5430,1108003,text,Big Structures Large Processes Huge Comparisons    
    0.12101910828025478,95,1.0,null,000405688-4,1974 C1952,Vonnegut Kurt,4756,1123309,text,Player Piano    
    0.005095541401273885,4,1.0,null,000408790-9,null,Commission of the European Communities,193232,1125329,text,Documents    
    0.5936305732484076,485,1.0,null,000411105-2,1985,James William 1842-1910,398,1126961,text,The Varieties of Religious Experience    
    0.0012738853503184713,1,1.0,null,000473757-1,1985,De Leon Lisa,512226,1169620,text,Writers of Newfoundland and Labrador : Twentieth Century    
    0.035668789808917196,28,1.0,null,000476686-5,C1985,Bataille Georges 1897-1962,23955,1171682,text,Visions of Excess : Selected Writings 1927-1939    
    0.6560509554140127,555,1.0,null,000499921-5,1968,Clausewitz Carl Von 1780-1831,320,1187639,text,On War    
    0.03694267515923567,29,1.0,null,000506010-9,C1986,Medvedev Zhores A. 1925,22904,1192018,text,Gorbachev    
    0.22547770700636943,177,1.0,null,000507653-6,1961 C1926],Milne A. A. (Alan Alexander) 1882-1956,1934,1193054,text,Winnie-The-Pooh    
    0.045859872611464965,36,1.0,null,000508670-1,1985,Hill Geoffrey,17474,1193799,text,Collected Poems    
    0.07006369426751592,55,1.0,null,000511805-0,1985] P1959,Beethoven Ludwig Van 1770-1827,10049,1195980,text,Symphony No. 3 \Eroica    
    0.015286624203821656,12,1.0,null,000630178-9,1987,Green G. D.,64261,1277637,text,Industrial Relations    
    0.32993630573248406,259,1.0,null,000654413-4,1976 C1913,Lawrence D. H. (David Herbert) 1885-1930,1134,1294624,text,Sons and Lovers    
    0.45987261146496816,363,1.0,null,000682185-5,1967],Nietzsche Friedrich Wilhelm 1844-1900,625,1317762,text,On the Genealogy of Morals    
    0.03184713375796178,25,1.0,null,000682262-2,1973],Bront\u00eb Anne 1820-1849,27436,1317832,text,The Tenant of Wildfell Hall    
    0.10573248407643313,83,1.0,null,000685021-9,1973],Marx Karl 1818-1883,5705,1320359,text,The Revolutions of 1848    
    0.003821656050955414,3,1.0,null,000691042-4,1983,Waddams S. M.,247471,1325556,text,Introduction to the Study of Law    
    0.16942675159235668,133,1.0,null,000695840-0,1973,Ricardo David 1772-1823,2913,1329337,text,Principles of Political Economy and Taxation    
    0.007643312101910828,6,1.0,null,000909637-X,1981,Schotter A.,132092,1510169,text,The Economic Theory of Social Institutions    
    0.02165605095541401,17,1.0,null,000911391-6,1949,Niebuhr Reinhold 1892-1971,43304,1511597,text,The Nature and Destiny of Man : A Christian Interpretation    
    0.005095541401273885,4,1.0,null,000928628-4,1976],Kemp Murray C.,193232,1525651,text,Three Topics in the Theory of International Trade--Distribution Welfare and Uncertainty    
    0.3579617834394904,281,1.0,null,000749034-8,1976 C1939,Chandler Raymond 1888-1959,979,1375025,text,The Big Sleep    
    0.0012738853503184713,1,1.0,null,000750501-9,1976,McGrath W. T. (William Thomas) 1917,512226,1376251,text,Crime and Its Treatment in Canada    
    0.034394904458598725,27,1.0,null,000793635-4,C1978,Martin Calvin,24956,1412909,text,Keepers of the Game : Indian-Animal Relationships and the Fur Trade    
    0.062420382165605096,49,1.0,null,000827303-0,1978,Poulantzas Nicos Ar,11694,1441263,text,State Power Socialism    
    0.6356687898089172,536,1.0,null,000847354-4,C1977,Sontag Susan 1933-2004,343,1458129,text,On Photography    
    0.29426751592356687,231,1.0,null,000848312-4,C1978,Press Howard,1338,1458922,text,C. Wright Mills    
    0.02038216560509554,16,1.0,null,000857292-5,C1981,Nayfeh Ali Hasan 1933,46478,1466189,text,Introduction to Perturbation Techniques    
    0.07261146496815286,57,1.0,null,000857411-1,1980,Penrose Edith Tilton,9563,1466278,text,The Theory of the Growth of the Firm    
    0.030573248407643312,24,1.0,null,000941708-7,1981,Hilferding Rudolf 1877-1941,28802,1536007,text,Finance Capital : A Study of the Latest Phase of Capitalist Development    
    0.08662420382165605,68,1.0,null,000946721-1,1964],Borges Jorge Luis 1899-1986,7503,1540109,text,Labyrinths; Selected Stories & Other Writings    
    0.20127388535031848,158,1.0,null,000976036-9,C1951,Durkheim \u00c9mile 1858-1917,2261,1563834,text,Suicide a Study in Sociology    
    0.02802547770700637,22,1.0,null,000829833-5,C1978,Patai Raphael 1910-1996,32049,1443423,text,The Hebrew Goddess    
    0.7044585987261146,622,1.0,null,000841915-9,1975,James William 1842-1910,263,1453650,text,Pragmatism    
    0.02802547770700637,22,1.0,null,000843818-8,1976 C1933,Kataev Valentin 1897-1986,32049,1455238,text,Time Forward    
    0.02802547770700637,22,1.0,null,000845269-5,C1976,Keep John L. H.,32049,1456419,text,The Russian Revolution : A Study in Mass Mobilization    
    0.10445859872611465,82,1.0,null,000871368-5,1962 1976 Printing,Fromm Erich 1900-1980,5817,1477876,text,The Art of Loving    
    0.033121019108280254,26,1.0,null,000872779-1,1978 C1957,Naipaul v. S. (Vidiadhar Surajprasad) 1932,26155,1479005,text,The Mystic Masseur    
    0.0012738853503184713,1,1.0,null,000896730-X,C1950],Morton W. L. (William Lewis) 1908-1981,512226,1499161,text,The Progressive Party in Canada    
    0.0012738853503184713,1,1.0,null,000775695-X,1977,Livesay Dorothy 1909,512226,1397714,text,Right Hand Left Hand    
    0.0012738853503184713,1,1.0,null,000788734-5,1867,Todd John 1800-1873,512226,1408744,text,Woman's Rights    
    0.07133757961783439,56,1.0,null,001112652-3,1983,Coetzee J. M. 1940,9807,1674883,text,Life & Times of Michael K    
    0.02038216560509554,16,1.0,null,001120797-3,1970-71],Kahn Alfred E. (Alfred Edward),46478,1681333,text,The Economics of Regulation: Principles and Institutions    
    0.19745222929936307,155,1.0,null,001037526-0,1981,Silko Leslie 1948,2328,1614118,text,Storyteller    
    0.0012738853503184713,1,1.0,null,001039061-8,1982,Jansen Marc,512226,1615320,text,A Show Trial Under Lenin : The Trial of the Socialist Revolutionaries Moscow 1922    
    0.011464968152866241,9,1.0,null,001126386-5,1982,Seneca Lucius Annaeus Approximately 4 B.C.-65 A.D,87494,1685962,text,Thyestes : A Tragedy    
    0.011464968152866241,9,1.0,null,001134130-0,1955],Fung Y. C. (Yuan-Cheng) 1919,87494,1692195,text,An Introduction to the Theory of Aeroelasticity    
    0.02038216560509554,16,1.0,null,001153074-X,1959,Kramer Samuel Noah 1897-1990,46478,1707646,text,History Begins at Sumer    
    0.03184713375796178,25,1.0,null,001243758-1,1974],Casson Lionel 1914-2009,27436,1778781,text,Travel in the Ancient World    
    0.014012738853503185,11,1.0,null,001166972-1,1983,Pearson Raymond,70700,1718484,text,National Minorities in Eastern Europe 1848-1945    
    0.012738853503184714,10,1.0,null,001184967-3,1936,Warner Sylvia Townsend 1893,78347,1732763,text,Summer Will Show    
    0.02165605095541401,17,1.0,null,001192056-4,C1984,Good David F.,43304,1738367,text,The Economic Rise of the Habsburg Empire 1750-1914    
    0.11082802547770701,87,1.0,null,001233911-3,C1985,Foucault Michel  1926-1984,5337,1771076,text,The Use of Pleasure    
    0.022929936305732482,18,1.0,null,001238062-8,1973],Fowler Roger,40521,1774429,text,A Dictionary of Modern Critical Terms    
    0.015286624203821656,12,1.0,null,001001252-4,1981,Andersen H. C. (Hans Christian) 1805-1875,64261,1585364,text,Fairytales    
    0.007643312101910828,6,1.0,null,001009508-X,1975,Hood Leroy E.,132092,1591905,text,Molecular Biology of Eucaryotic Cells : A Problems Approach    
    0.20127388535031848,158,1.0,null,001010321-X,C1981,Incropera Frank P.,2261,1592573,text,Fundamentals of Heat Transfer    
    0.09681528662420383,76,1.0,null,001011740-7,1982,Nelson Richard R.,6499,1593689,text,An Evolutionary Theory of Economic Change    
    0.015286624203821656,12,1.0,null,001013616-9,1980,Brown Lloyd Wellesley 1938,64261,1595111,text,Amiri Baraka    
    0.04203821656050955,33,1.0,null,001063765-6,1983,Madsen David,19462,1634786,text,Successful Dissertations and Theses    
    0.4662420382165605,368,1.0,null,001066640-0,1949,Plato,616,1637127,text,Timaeus    
    0.02165605095541401,17,1.0,null,001081236-9,1960],Corben H. C. (Herbert Charles),43304,1648989,text,Classical Mechanics    
    0.10445859872611465,82,1.0,null,001345831-0,1912,Sui Sin Far 1865-1914,5817,1859310,text,Mrs. Spring Fragrance    
    0.012738853503184714,10,1.0,null,001385109-8,C1987,Hayduk Leslie Alec,78347,1889297,text,Structural Equation Modeling With LISREL : Essentials and Advances    
    0.05605095541401274,44,1.0,null,001285494-8,C1966-1971,Lacan Jacques 1901-1981,13496,1813804,text,\u00c9crits    
    0.2611464968152866,205,1.0,null,001285590-1,1975 C1915],Du Bois W. E. B. (William Edward Burghardt) 1868-1963,1574,1813897,text,The Negro    
    0.022929936305732482,18,1.0,null,001296238-4,1966],Wordsworth William 1770-1850,40521,1823012,text,Literary Criticism    
    0.42165605095541403,332,1.0,null,001296740-8,1938],Hobson J. A. (John Atkinson) 1858-1940,730,1823480,text,Imperialism    
    0.10573248407643313,83,1.0,null,001298930-4,1950],Boswell James 1740-1795,5705,1825234,text,London Journal 1762-1763    
    0.0012738853503184713,1,1.0,null,001488021-0,C1988,Mills David 1952,512226,1969126,text,The Idea of Loyalty in Upper Canada 1784-1850    
    0.1464968152866242,115,1.0,null,001417078-7,1961,Heinlein Robert A. (Robert Anson) 1907-1988,3578,1914436,text,Stranger in a Strange Land    
    0.003821656050955414,3,1.0,null,001421600-0,1939],Litvinov M. M. (Maksim Maksimovich) 1876-1951,247471,1918337,text,Against Aggression; Speeches    
    0.4063694267515924,320,1.0,null,001422204-3,1959,Rabelais Fran\u00e7ois Approximately 1490-1553,772,1918870,text,Pantagruel    
    0.12993630573248408,102,1.0,null,001424859-X,1909,Shelley Percy Bysshe 1792-1822,4265,1921157,text,The Cenci    
    0.02802547770700637,22,1.0,null,001430889-4,1942,Stevens Wallace 1879-1955 Author,32049,1926296,text,Notes Toward a Supreme Fiction    
    0.05859872611464968,46,1.0,null,001434717-2,1892,Maturin Charles Robert 1780-1824,12710,1929353,text,Melmoth the Wanderer    
    0.03821656050955414,30,1.0,null,001437428-5,1971],Curtin Philip D. Comp,21975,1931389,text,Imperialism    
    0.08152866242038216,64,1.0,null,001447068-3,1934,Plautus Titus Maccius,8185,1938392,text,Miles Gloriosus    
    0.01019108280254777,8,1.0,null,001507766-7,1967,Getzler Israel 1920,98780,1984713,text,Martov: A Political Biography of a Russian Social Democrat    
    0.10955414012738854,86,1.0,null,001511181-4,1953],Steele Richard Sir 1672-1729,5430,1987712,text,The Tatler    
